Timestamp (s),Voltage (V),LeftMotorVelocity (inches / s),RightMotorVelocity (inches / s)
41.20000000000084,3.0849999999999564,53.85517909002905,-54.09607156748346
41.220000000000844,3.0899999999999563,54.61653249558218,-54.41353677621284
41.24000000000085,3.0949999999999562,52.26644118752349,-55.1252477209671
41.26000000000085,3.099999999999956,54.61653249558218,-56.171647819063004
41.280000000000854,3.104999999999956,52.5032087580219,-59.69141630901287
41.30000000000086,3.109999999999956,55.1252477209671,-58.54809513786571
41.32000000000086,3.114999999999956,58.08352474420547,-55.945695897023334
41.34000000000086,3.1199999999999557,56.67522412387938,-56.57148667886923
41.360000000000866,3.1249999999999556,56.002013287698816,-56.05844417573559
41.38000000000087,3.1299999999999555,56.410870006083954,-51.47335307179866
41.40000000000087,3.1349999999999554,57.50713252015712,-57.55472791226981
41.420000000000876,3.1399999999999553,55.532441605110805,-55.322593476531424
41.44000000000088,3.144999999999955,57.45961578186325,-55.643528705741154
41.46000000000088,3.149999999999955,57.42402972749794,-54.11712062256809
41.480000000000885,3.154999999999955,56.72145187601957,-63.21863636363637
41.50000000000089,3.159999999999955,56.96539012901904,-54.6379886073463
41.52000000000089,3.1649999999999547,60.933625410733846,-57.45961578186325
41.540000000000894,3.1699999999999546,56.67522412387938,-58.01084462982273
41.5600000000009,3.1749999999999545,58.832910321489,-55.52135728542915
41.5800000000009,3.1799999999999544,56.825740551583245,-55.95695031180849
41.600000000000904,3.1849999999999543,54.67020440251572,-58.2538219895288
41.62000000000091,3.189999999999954,56.89547964818981,-58.08352474420547
41.64000000000091,3.194999999999954,56.96539012901904,-56.29670107265735
41.66000000000091,3.199999999999954,59.94870689655172,-60.443720121686226
41.680000000000916,3.204999999999954,57.18791118421053,-56.90711947626841
41.70000000000092,3.209999999999954,56.3879991891344,-55.466001994017944
41.72000000000092,3.2149999999999537,56.3879991891344,-59.1456517116734
41.740000000000926,3.2199999999999536,55.059778305621535,-55.28960445239516
41.76000000000093,3.2249999999999535,58.05927781256523,-60.24734676196665
41.78000000000093,3.2299999999999534,59.69141630901287,-58.795603466497575
41.800000000000935,3.2349999999999532,59.02015701251857,-56.548485464525314
41.82000000000094,3.239999999999953,60.23430056301429,-54.89678310637458
41.84000000000094,3.244999999999953,56.73302059963289,-59.81978494623656
41.860000000000944,3.249999999999953,57.84196298606779,-54.767080133884626
41.88000000000095,3.254999999999953,56.05844417573559,-56.67522412387938
41.90000000000095,3.2599999999999527,54.286104605776735,-59.42362743003632
41.920000000000954,3.2649999999999526,56.342313145634996,-61.02720491443616
