Timestamp (s),Voltage (V),LeftMotorVelocity (inches / s),RightMotorVelocity (inches / s)
27.019999999999513,6.0,114.00081967213114,-129.13741875580317
27.039999999999512,6.0,120.41645021645023,-130.65382808830438
27.059999999999512,6.0,128.1262091202211,-130.65382808830438
27.07999999999951,6.0,133.92489167067887,-124.12405176260597
27.09999999999951,6.0,128.36271342870327,-130.65382808830438
27.11999999999951,6.0,138.04565756823823,-132.45809523809524
27.13999999999951,6.0,126.379827351204,-125.46774921064501
27.15999999999951,6.0,126.66757741347905,-125.12910481331535
27.17999999999951,6.0,129.73973880597015,-128.7191115224433
27.19999999999951,6.0,131.8303317535545,-135.16132167152577
27.21999999999951,6.0,122.16161616161617,-128.60009246417013
27.239999999999508,6.0,119.38283261802574,-127.65580541532813
27.259999999999508,6.0,122.16161616161617,-134.11861137897782
27.279999999999507,6.0,128.0672191528545,-134.3777777777778
27.299999999999507,6.0,129.43787808282923,-127.07263590680677
27.319999999999506,6.0,129.4981378026071,-125.6945323090827
27.339999999999506,6.0,126.89872262773723,-129.55845365626456
27.359999999999506,6.0,126.725284738041,-129.9822429906542
27.379999999999505,6.0,131.27041057102406,-126.725284738041
27.399999999999505,6.0,129.43787808282923,-127.42189647274392
27.419999999999504,6.0,137.63582384957942,-130.65382808830438
27.439999999999504,6.0,129.31752673175268,-128.7191115224433
27.459999999999503,6.0,134.76841085271317,-128.7191115224433
27.479999999999503,6.0,131.76788252013264,-126.66757741347905
27.499999999999503,6.0,125.46774921064501,-128.89805375347544
27.519999999999502,6.0,129.43787808282923,-125.75135623869802
27.5399999999995,6.0,137.16074950690336,-124.34599910594547
27.5599999999995,6.0,129.8002799813346,-137.4997528423134
27.5799999999995,6.0,135.095677513356,-129.19739897816999
27.5999999999995,6.0,128.54066543438077,-132.08072174738842
27.6199999999995,6.0,130.89976470588235,-124.17946428571429
27.6399999999995,6.0,134.05397590361446,-133.21934865900383
27.6599999999995,6.0,133.66746756367132,-126.89872262773723
27.6799999999995,6.0,133.7960557960558,-129.73973880597015
27.6999999999995,6.0,133.7960557960558,-127.13071297989032
27.719999999999498,6.0,138.66500498504487,-134.50773694390716
27.739999999999498,6.0,129.07749419953598,-124.17946428571429
27.759999999999497,6.0,125.8082315694256,-124.01337494427108
27.779999999999497,6.0,131.20849056603774,-129.92153199439514
27.799999999999496,6.0,136.95814869522403,-138.25149105367794
27.819999999999496,6.0,141.0557809330629,-135.29280155642024
27.839999999999495,6.0,141.5582697201018,-132.01803512102515
27.859999999999495,6.0,138.59591429995018,-129.9822429906542
27.879999999999495,6.0,138.18281172379534,-132.71087786259542
27.899999999999494,6.0,128.7191115224433,-133.53912626020164
27.919999999999494,6.0,131.27041057102406,-131.89284020862968
27.939999999999493,6.0,135.35863746958637,-133.53912626020164
27.959999999999493,6.0,140.9842878864673,-140.69903894790087
27.979999999999492,6.0,135.9540566959922,-124.06868867082962
27.999999999999492,6.0,129.618825722274,-132.6475917978064
28.01999999999949,6.0,130.71522556390977,-136.28711415972563
28.03999999999949,6.0,130.53120600656968,-133.15557683101963
28.05999999999949,6.0,130.53120600656968,-130.53120600656968
28.07999999999949,6.0,140.77024291497978,-130.96139359698682
28.09999999999949,6.0,130.04301075268816,-141.99183256763655
28.11999999999949,6.0,130.96139359698682,-133.7960557960558
28.13999999999949,6.0,131.58088930936614,-128.7191115224433
28.15999999999949,6.0,136.62180746561887,-129.73973880597015
28.179999999999488,6.0,135.8876404494382,-134.18330921369994
28.199999999999488,6.0,134.3777777777778,-131.08482563619228
28.219999999999487,6.0,134.83373727581193,-130.46998123827393
28.239999999999487,6.0,124.62455197132617,-128.60009246417013
28.259999999999486,6.0,133.60326609029778,-127.94940202391903
28.279999999999486,6.0,133.09186602870815,-131.14662894860916
28.299999999999486,6.0,133.15557683101963,-131.76788252013264
28.319999999999485,6.0,135.29280155642024,-130.8381937911571
28.339999999999485,6.0,129.9822429906542,-135.29280155642024
28.359999999999484,6.0,135.35863746958637,-123.24412937527693
28.379999999999484,6.0,127.83180147058825,-131.58088930936614
28.399999999999483,6.0,133.0282161645146,-128.0082834790612
28.419999999999483,6.0,130.8381937911571,-137.29615004935835
28.439999999999483,6.0,130.77668077103903,-128.30350553505536
28.459999999999482,6.0,134.05397590361446,-129.19739897816999
28.47999999999948,6.0,132.77422434367543,-134.63794772507262
28.49999999999948,6.0,139.08100000000002,-133.41103117505995
28.51999999999948,6.0,135.9540566959922,-136.6889434889435
28.53999999999948,6.0,135.68878048780488,-133.21934865900383
28.55999999999948,6.0,133.4750479846449,-137.36395061728396
28.57999999999948,6.0,140.13198992443324,-132.33206470028546
28.59999999999948,6.0,129.31752673175268,-137.8404360753221
28.61999999999948,6.0,135.8212890625,-133.0282161645146
28.63999999999948,6.0,143.901707190895,-134.83373727581193
28.659999999999478,6.0,136.48773307163887,-133.09186602870815
28.679999999999477,6.0,138.38905472636816,-139.15057528764382
28.699999999999477,6.0,134.05397590361446,-129.6792540792541
28.719999999999477,6.0,139.920523138833,-127.5387436955525
28.739999999999476,6.0,140.69903894790087,-135.8876404494382
28.759999999999476,6.0,136.48773307163887,-126.49477035015917
28.779999999999475,6.0,131.70549242424244,-127.42189647274392
28.799999999999475,6.0,124.01337494427108,-129.07749419953598
28.819999999999474,6.0,132.26913932477413,-128.54066543438077
28.839999999999474,6.0,134.76841085271317,-130.65382808830438
